Gene stable ID,Gene name,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Crab-eating macaque homology type,Crab-eating macaque orthology confidence
ENSMUSG00000043895,S1pr2,ENSMFAG00000030545,S1PR2,ortholog_one2one,1.0
ENSMUSG00000025380,Fscn2,ENSMFAG00000053754,FSCN2,ortholog_one2one,1.0
ENSMUSG00000025384,Faap100,ENSMFAG00000042241,FAAP100,ortholog_one2one,1.0
ENSMUSG00000074704,Rad21l,ENSMFAG00000032243,RAD21L1,ortholog_one2one,1.0
ENSMUSG00000078719,Msmp,ENSMFAG00000038299,MSMP,ortholog_one2one,1.0
ENSMUSG00000028469,Npr2,ENSMFAG00000038876,NPR2,ortholog_one2one,1.0
ENSMUSG00000079111,Kdelr2,ENSMFAG00000038055,KDELR2,ortholog_one2one,1.0
ENSMUSG00000014077,Chp1,ENSMFAG00000063219,CHP1,ortholog_one2one,1.0
ENSMUSG00000039206,Daglb,ENSMFAG00000040592,DAGLB,ortholog_one2one,1.0
ENSMUSG00000049957,Ccdc137,ENSMFAG00000036416,CCDC137,ortholog_one2one,1.0
ENSMUSG00000001847,Rac1,ENSMFAG00000045457,RAC1,ortholog_one2one,1.0
ENSMUSG00000087035,Tmem74bos,ENSMFAG00000031425,C20orf202,ortholog_one2one,1.0
ENSMUSG00000044364,Tmem74b,ENSMFAG00000037644,TMEM74B,ortholog_one2one,1.0
ENSMUSG00000072980,Oip5,ENSMFAG00000041896,OIP5,ortholog_one2one,1.0
ENSMUSG00000032869,Psmf1,ENSMFAG00000002683,PSMF1,ortholog_one2one,1.0
ENSMUSG00000029249,Rest,ENSMFAG00000038786,REST,ortholog_one2one,1.0
ENSMUSG00000036285,Noa1,ENSMFAG00000035534,NOA1,ortholog_one2one,1.0
ENSMUSG00000027306,Nusap1,ENSMFAG00000039976,NUSAP1,ortholog_one2one,1.0
ENSMUSG00000066196,Spag8,ENSMFAG00000031141,SPAG8,ortholog_one2one,1.0
ENSMUSG00000029250,Polr2b,ENSMFAG00000042250,POLR2B,ortholog_one2one,1.0
ENSMUSG00000028470,Hint2,ENSMFAG00000034091,HINT2,ortholog_one2one,1.0
ENSMUSG00000036256,Igfbp7,ENSMFAG00000032578,IGFBP7,ortholog_one2one,1.0
ENSMUSG00000027305,Ndufaf1,ENSMFAG00000041431,NDUFAF1,ortholog_one2one,1.0
ENSMUSG00000078716,Tmem8b,ENSMFAG00000002135,TMEM8B,ortholog_one2one,1.0
ENSMUSG00000026754,Golga1,ENSMFAG00000031129,GOLGA1,ortholog_one2one,1.0
ENSMUSG00000046450,Or13j1,ENSMFAG00000058117,OR13J1,ortholog_one2one,1.0
ENSMUSG00000039703,Nploc4,ENSMFAG00000033200,NPLOC4,ortholog_one2one,1.0
ENSMUSG00000035969,Rusc2,ENSMFAG00000003074,RUSC2,ortholog_one2one,1.0
ENSMUSG00000035236,Scai,ENSMFAG00000002648,SCAI,ortholog_one2one,1.0
ENSMUSG00000018143,Mafk,ENSMFAG00000045790,MAFK,ortholog_one2one,1.0
ENSMUSG00000036687,Tmem184a,ENSMFAG00000039277,TMEM184A,ortholog_one2one,1.0
ENSMUSG00000020733,Nherf1,ENSMFAG00000043867,NHERF1,ortholog_one2one,1.0
ENSMUSG00000026380,Tfcp2l1,ENSMFAG00000013698,TFCP2L1,ortholog_one2one,1.0
ENSMUSG00000015542,Nat9,ENSMFAG00000044362,NAT9,ortholog_one2one,1.0
ENSMUSG00000029551,Psmg3,ENSMFAG00000043635,PSMG3,ortholog_one2one,1.0
ENSMUSG00000029213,Commd8,ENSMFAG00000041161,COMMD8,ortholog_one2one,1.0
ENSMUSG00000026437,Cdk18,ENSMFAG00000003017,CDK18,ortholog_one2one,1.0
ENSMUSG00000032690,Oas2,ENSMFAG00000000924,OAS2,ortholog_one2one,1.0
ENSMUSG00000028458,Tesk1,ENSMFAG00000034790,TESK1,ortholog_one2one,1.0
ENSMUSG00000056938,Acbd4,ENSMFAG00000045120,ACBD4,ortholog_one2one,1.0
ENSMUSG00000042429,Adora1,ENSMFAG00000035176,ADORA1,ortholog_one2one,1.0
ENSMUSG00000026459,Myog,ENSMFAG00000043657,MYOG,ortholog_one2one,1.0
ENSMUSG00000032661,Oas3,ENSMFAG00000039534,OAS3,ortholog_one2one,1.0
ENSMUSG00000026458,Ppfia4,ENSMFAG00000000167,PPFIA4,ortholog_one2one,1.0
ENSMUSG00000028459,Cd72,ENSMFAG00000032921,CD72,ortholog_one2one,1.0
ENSMUSG00000036644,Tbc1d9b,ENSMFAG00000000062,TBC1D9B,ortholog_one2one,1.0
ENSMUSG00000042305,Tmem183a,ENSMFAG00000034100,TMEM183A,ortholog_one2one,1.0
ENSMUSG00000028460,Sit1,ENSMFAG00000033286,SIT1,ortholog_one2one,1.0
ENSMUSG00000049744,Arhgap15,ENSMFAG00000016740,ARHGAP15,ortholog_one2one,1.0
ENSMUSG00000026456,Cyb5r1,ENSMFAG00000000852,CYB5R1,ortholog_one2one,1.0
ENSMUSG00000020381,Mrnip,ENSMFAG00000040511,MRNIP,ortholog_one2one,1.0
ENSMUSG00000023467,Tulp2,ENSMFAG00000000586,TULP2,ortholog_one2one,1.0
ENSMUSG00000015837,Sqstm1,ENSMFAG00000032992,SQSTM1,ortholog_one2one,1.0
ENSMUSG00000051517,Arhgef39,ENSMFAG00000046013,ARHGEF39,ortholog_one2one,1.0
ENSMUSG00000029657,Hsph1,ENSMFAG00000018638,HSPH1,ortholog_one2one,1.0
ENSMUSG00000036620,Mgat4b,ENSMFAG00000029205,MGAT4B,ortholog_one2one,1.0
ENSMUSG00000036890,Gtdc1,ENSMFAG00000032520,GTDC1,ortholog_one2one,1.0
ENSMUSG00000026457,Adipor1,ENSMFAG00000007141,ADIPOR1,ortholog_one2one,1.0
ENSMUSG00000028463,Car9,ENSMFAG00000044908,CA9,ortholog_one2one,1.0
ENSMUSG00000003051,Elf3,ENSMFAG00000037333,ELF3,ortholog_one2one,1.0
ENSMUSG00000050567,Maml1,ENSMFAG00000044212,MAML1,ortholog_one2one,1.0
ENSMUSG00000028464,Tpm2,ENSMFAG00000002090,TPM2,ortholog_one2one,1.0
ENSMUSG00000041926,Rnpep,ENSMFAG00000001997,RNPEP,ortholog_one2one,1.0
ENSMUSG00000020368,Canx,ENSMFAG00000031934,CANX,ortholog_one2one,1.0
ENSMUSG00000030824,Nucb1,ENSMFAG00000003135,NUCB1,ortholog_one2one,1.0
ENSMUSG00000051950,B3glct,ENSMFAG00000041822,B3GLCT,ortholog_one2one,1.0
ENSMUSG00000062580,Timm17a,ENSMFAG00000000231,TIMM17A,ortholog_one2one,1.0
ENSMUSG00000028465,Tln1,ENSMFAG00000043244,TLN1,ortholog_one2one,1.0
ENSMUSG00000007850,Hnrnph1,ENSMFAG00000028267,HNRNPH1,ortholog_one2one,1.0
ENSMUSG00000029279,Brdt,ENSMFAG00000044939,BRDT,ortholog_one2one,1.0
ENSMUSG00000048096,Lmod1,ENSMFAG00000039790,LMOD1,ortholog_one2one,1.0
ENSMUSG00000041889,Shisa4,ENSMFAG00000061611,SHISA4,ortholog_one2one,1.0
ENSMUSG00000041879,Ipo9,ENSMFAG00000035917,IPO9,ortholog_one2one,1.0
ENSMUSG00000033805,Ephx4,ENSMFAG00000035355,EPHX4,ortholog_one2one,1.0
ENSMUSG00000111375,Btbd8,ENSMFAG00000003189,BTBD8,ortholog_one2one,1.0
ENSMUSG00000020375,Rufy1,ENSMFAG00000033376,RUFY1,ortholog_one2one,1.0
ENSMUSG00000009418,Nav1,ENSMFAG00000029861,NAV1,ortholog_one2one,1.0
ENSMUSG00000030826,Bcat2,ENSMFAG00000001784,BCAT2,ortholog_one2one,1.0
ENSMUSG00000028971,Cort,ENSMFAG00000035608,CORT,ortholog_one2one,1.0
ENSMUSG00000073705,Cenps,ENSMFAG00000055564,CENPS,ortholog_one2one,1.0
ENSMUSG00000030827,Fgf21,ENSMFAG00000031896,FGF21,ortholog_one2one,1.0
ENSMUSG00000028961,Pgd,ENSMFAG00000003686,PGD,ortholog_one2one,1.0
ENSMUSG00000029363,Rfc5,ENSMFAG00000044172,RFC5,ortholog_one2one,1.0
ENSMUSG00000063077,Kif1b,ENSMFAG00000033591,KIF1B,ortholog_one2one,1.0
ENSMUSG00000036792,Mbd5,ENSMFAG00000035493,MBD5,ortholog_one2one,1.0
ENSMUSG00000042918,Mamstr,ENSMFAG00000045502,MAMSTR,ortholog_one2one,1.0
ENSMUSG00000026421,Csrp1,ENSMFAG00000033632,CSRP1,ortholog_one2one,1.0
ENSMUSG00000061578,Ksr2,ENSMFAG00000042933,KSR2,ortholog_one2one,1.0
ENSMUSG00000026418,Tnni1,ENSMFAG00000037331,TNNI1,ortholog_one2one,1.0
ENSMUSG00000006638,Abhd1,ENSMFAG00000041476,ABHD1,ortholog_one2one,1.0
ENSMUSG00000069495,Epc2,ENSMFAG00000002751,EPC2,ortholog_one2one,1.0
ENSMUSG00000046808,Atp10d,ENSMFAG00000032751,ATP10D,ortholog_one2one,1.0
ENSMUSG00000041782,Lad1,ENSMFAG00000044742,LAD1,ortholog_one2one,1.0
ENSMUSG00000110221,Gm36210,ENSMFAG00000030392,C19orf85,ortholog_one2one,1.0
ENSMUSG00000026414,Tnnt2,ENSMFAG00000003567,TNNT2,ortholog_one2one,1.0
ENSMUSG00000026764,Kif5c,ENSMFAG00000038774,KIF5C,ortholog_one2one,1.0
ENSMUSG00000035279,Ssc5d,ENSMFAG00000031455,SSC5D,ortholog_one2one,1.0
ENSMUSG00000085272,Sbk3,ENSMFAG00000063518,SBK3,ortholog_one2one,1.0
ENSMUSG00000093938,Evi2b,ENSMFAG00000053252,EVI2B,ortholog_one2one,1.0
ENSMUSG00000078771,Evi2a,ENSMFAG00000003552,EVI2A,ortholog_one2one,1.0
ENSMUSG00000017639,Rab11fip4,ENSMFAG00000036401,RAB11FIP4,ortholog_one2one,1.0
ENSMUSG00000028960,Ube4b,ENSMFAG00000042381,UBE4B,ortholog_one2one,1.0
ENSMUSG00000053094,Tmem248,ENSMFAG00000041238,TMEM248,ortholog_one2one,1.0
ENSMUSG00000051184,Zfp524,ENSMFAG00000023561,ZNF524,ortholog_one2one,1.0
ENSMUSG00000033909,Usp36,ENSMFAG00000003093,USP36,ortholog_one2one,1.0
ENSMUSG00000035228,Ccdc106,ENSMFAG00000032895,CCDC106,ortholog_one2one,1.0
ENSMUSG00000050447,Lypd6,ENSMFAG00000002977,LYPD6,ortholog_one2one,1.0
ENSMUSG00000025337,Sbds,ENSMFAG00000032620,SBDS,ortholog_one2one,1.0
ENSMUSG00000026766,Mmadhc,ENSMFAG00000001801,MMADHC,ortholog_one2one,1.0
ENSMUSG00000033880,Lgals3bp,ENSMFAG00000031173,LGALS3BP,ortholog_one2one,1.0
ENSMUSG00000025575,Cant1,ENSMFAG00000043780,CANT1,ortholog_one2one,1.0
ENSMUSG00000017144,Rnd3,ENSMFAG00000045221,RND3,ortholog_one2one,1.0
ENSMUSG00000036249,Rbm43,ENSMFAG00000031648,RBM43,ortholog_one2one,1.0
ENSMUSG00000028996,Rbp7,ENSMFAG00000036052,RBP7,ortholog_one2one,1.0
ENSMUSG00000033857,Engase,ENSMFAG00000002759,ENGASE,ortholog_one2one,1.0
ENSMUSG00000026946,Nmi,ENSMFAG00000045501,NMI,ortholog_one2one,1.0
ENSMUSG00000028992,Nmnat1,ENSMFAG00000001659,NMNAT1,ortholog_one2one,1.0
ENSMUSG00000016503,Gtf3a,ENSMFAG00000044837,GTF3A,ortholog_one2one,1.0
ENSMUSG00000028990,Lzic,ENSMFAG00000037708,LZIC,ortholog_one2one,1.0
ENSMUSG00000026413,Pkp1,ENSMFAG00000003596,PKP1,ortholog_one2one,1.0
ENSMUSG00000053475,Tnfaip6,ENSMFAG00000000925,TNFAIP6,ortholog_one2one,1.0
ENSMUSG00000017466,Timp2,ENSMFAG00000059988,TIMP2,ortholog_one2one,1.0
ENSMUSG00000036202,Rif1,ENSMFAG00000032233,RIF1,ortholog_one2one,1.0
ENSMUSG00000037029,Zfp146,ENSMFAG00000063538,ZNF146,ortholog_one2one,1.0
ENSMUSG00000034706,Dnai2,ENSMFAG00000035401,DNAI2,ortholog_one2one,1.0
ENSMUSG00000074218,Cox7a1,ENSMFAG00000037973,COX7A1,ortholog_one2one,1.0
ENSMUSG00000010021,Kif19a,ENSMFAG00000005945,KIF19,ortholog_one2one,1.0
ENSMUSG00000026411,Tmem9,ENSMFAG00000041944,TMEM9,ortholog_one2one,1.0
ENSMUSG00000051339,2900026A02Rik,ENSMFAG00000044139,KIAA1671,ortholog_one2one,1.0
ENSMUSG00000059891,Tsks,ENSMFAG00000046167,TSKS,ortholog_one2one,1.0
ENSMUSG00000026950,Neb,ENSMFAG00000000188,NEB,ortholog_one2one,1.0
ENSMUSG00000026565,Pou2f1,ENSMFAG00000002865,POU2F1,ortholog_one2one,1.0
ENSMUSG00000066964,Lhfpl7,ENSMFAG00000042211,LHFPL7,ortholog_one2one,1.0
ENSMUSG00000007783,Cpt1c,ENSMFAG00000039271,CPT1C,ortholog_one2one,1.0
ENSMUSG00000034677,Gpr142,ENSMFAG00000000361,GPR142,ortholog_one2one,1.0
ENSMUSG00000051043,Gprc5c,ENSMFAG00000044390,GPRC5C,ortholog_one2one,1.0
ENSMUSG00000058013,Septin11,ENSMFAG00000042066,SEPTIN11,ortholog_one2one,1.0
ENSMUSG00000045980,Tmem104,ENSMFAG00000043806,TMEM104,ortholog_one2one,1.0
ENSMUSG00000020734,Grin2c,ENSMFAG00000045163,GRIN2C,ortholog_one2one,1.0
ENSMUSG00000026564,Styxl2,ENSMFAG00000005792,STYXL2,ortholog_one2one,1.0
ENSMUSG00000000544,Gpa33,ENSMFAG00000001951,GPA33,ortholog_one2one,1.0
ENSMUSG00000063015,Ccni,ENSMFAG00000036157,CCNI,ortholog_one2one,1.0
ENSMUSG00000040629,Mael,ENSMFAG00000040593,MAEL,ortholog_one2one,1.0
ENSMUSG00000050201,Otop2,ENSMFAG00000045008,OTOP2,ortholog_one2one,1.0
ENSMUSG00000003190,Bcl2l12,ENSMFAG00000042931,BCL2L12,ortholog_one2one,1.0
ENSMUSG00000045288,Ush1g,ENSMFAG00000033616,USH1G,ortholog_one2one,1.0
ENSMUSG00000029385,Ccng2,ENSMFAG00000003008,CCNG2,ortholog_one2one,1.0
ENSMUSG00000018862,Otop3,ENSMFAG00000003251,OTOP3,ortholog_one2one,1.0
ENSMUSG00000040612,Ildr2,ENSMFAG00000002585,ILDR2,ortholog_one2one,1.0
ENSMUSG00000003184,Irf3,ENSMFAG00000033004,IRF3,ortholog_one2one,1.0
ENSMUSG00000034586,Hid1,ENSMFAG00000032179,HID1,ortholog_one2one,1.0
ENSMUSG00000055371,Stam2,ENSMFAG00000039480,STAM2,ortholog_one2one,1.0
ENSMUSG00000047369,Dnah14,ENSMFAG00000036618,DNAH14,ortholog_one2one,1.0
ENSMUSG00000034724,Cnot6l,ENSMFAG00000044296,CNOT6L,ortholog_one2one,1.0
ENSMUSG00000050910,Cdr2l,ENSMFAG00000041166,CDR2L,ortholog_one2one,1.0
ENSMUSG00000038387,Rras,ENSMFAG00000029942,RRAS,ortholog_one2one,1.0
ENSMUSG00000061136,Prpf40a,ENSMFAG00000038480,PRPF40A,ortholog_one2one,1.0
ENSMUSG00000020732,Rab37,ENSMFAG00000038600,RAB37,ortholog_one2one,1.0
ENSMUSG00000007837,Prrg2,ENSMFAG00000034285,PRRG2,ortholog_one2one,1.0
ENSMUSG00000020871,Dlx4,ENSMFAG00000013144,DLX4,ortholog_one2one,1.0
ENSMUSG00000047539,Fbxo28,ENSMFAG00000000604,FBXO28,ortholog_one2one,1.0
ENSMUSG00000019590,Cyb561,ENSMFAG00000030469,CYB561,ortholog_one2one,1.0
ENSMUSG00000026608,Kctd3,ENSMFAG00000042976,KCTD3,ortholog_one2one,1.0
ENSMUSG00000003421,Nosip,ENSMFAG00000031153,NOSIP,ortholog_one2one,1.0
ENSMUSG00000020681,Ace,ENSMFAG00000041823,ACE,ortholog_one2one,1.0
ENSMUSG00000026960,Arl6ip6,ENSMFAG00000046021,ARL6IP6,ortholog_one2one,1.0
ENSMUSG00000037624,Kcnk2,ENSMFAG00000037275,KCNK2,ortholog_one2one,1.0
ENSMUSG00000075334,Rprm,ENSMFAG00000023756,RPRM,ortholog_one2one,1.0
ENSMUSG00000060988,Galnt13,ENSMFAG00000043213,GALNT13,ortholog_one2one,1.0
ENSMUSG00000004880,Lbr,ENSMFAG00000034066,LBR,ortholog_one2one,1.0
ENSMUSG00000001901,Kcnh6,ENSMFAG00000000684,KCNH6,ortholog_one2one,1.0
ENSMUSG00000026826,Nr4a2,ENSMFAG00000036654,NR4A2,ortholog_one2one,1.0
ENSMUSG00000029641,Rasl11a,ENSMFAG00000044628,RASL11A,ortholog_one2one,1.0
ENSMUSG00000022995,Enah,ENSMFAG00000019058,ENAH,ortholog_one2one,1.0
ENSMUSG00000049354,Dcaf7,ENSMFAG00000041397,DCAF7,ortholog_one2one,1.0
ENSMUSG00000019295,Tmem129,ENSMFAG00000000493,TMEM129,ortholog_one2one,1.0
ENSMUSG00000001983,Taco1,ENSMFAG00000033066,TACO1,ortholog_one2one,1.0
ENSMUSG00000020700,Map3k3,ENSMFAG00000033252,MAP3K3,ortholog_one2one,1.0
ENSMUSG00000026827,Gpd2,ENSMFAG00000031606,GPD2,ortholog_one2one,1.0
ENSMUSG00000040699,Limd2,ENSMFAG00000063413,LIMD2,ortholog_one2one,1.0
ENSMUSG00000069631,Strada,ENSMFAG00000000859,STRADA,ortholog_one2one,1.0
ENSMUSG00000026828,Galnt5,ENSMFAG00000036566,GALNT5,ortholog_one2one,1.0
ENSMUSG00000078622,Ccdc47,ENSMFAG00000036655,CCDC47,ortholog_one2one,1.0
ENSMUSG00000026830,Ermn,ENSMFAG00000045944,ERMN,ortholog_one2one,1.0
ENSMUSG00000026832,Cytip,ENSMFAG00000043861,CYTIP,ortholog_one2one,1.0
ENSMUSG00000020705,Ddx42,ENSMFAG00000031356,DDX42,ortholog_one2one,1.0
ENSMUSG00000054252,Fgfr3,ENSMFAG00000032292,FGFR3,ortholog_one2one,1.0
ENSMUSG00000026596,Abl2,ENSMFAG00000036564,ABL2,ortholog_one2one,1.0
ENSMUSG00000026834,Acvr1c,ENSMFAG00000042281,ACVR1C,ortholog_one2one,1.0
ENSMUSG00000020706,Ftsj3,ENSMFAG00000003764,FTSJ3,ortholog_one2one,1.0
ENSMUSG00000060519,Tor3a,ENSMFAG00000041376,TOR3A,ortholog_one2one,1.0
ENSMUSG00000026836,Acvr1,ENSMFAG00000042305,ACVR1,ortholog_one2one,1.0
ENSMUSG00000033557,Fam20b,ENSMFAG00000051981,FAM20B,ortholog_one2one,1.0
ENSMUSG00000026594,Ralgps2,ENSMFAG00000001541,RALGPS2,ortholog_one2one,1.0
ENSMUSG00000026839,Upp2,ENSMFAG00000003209,UPP2,ortholog_one2one,1.0
ENSMUSG00000026991,Pkp4,ENSMFAG00000008546,PKP4,ortholog_one2one,1.0
ENSMUSG00000001027,Scn4a,ENSMFAG00000035414,SCN4A,ortholog_one2one,1.0
ENSMUSG00000038292,Kash5,ENSMFAG00000008806,KASH5,ortholog_one2one,1.0
ENSMUSG00000005299,Letm1,ENSMFAG00000039886,LETM1,ortholog_one2one,1.0
ENSMUSG00000001029,Icam2,ENSMFAG00000033733,ICAM2,ortholog_one2one,1.0
ENSMUSG00000006095,Tbcb,ENSMFAG00000041556,TBCB,ortholog_one2one,1.0
ENSMUSG00000019738,Polr2i,ENSMFAG00000039443,POLR2I,ortholog_one2one,1.0
ENSMUSG00000057406,Nsd2,ENSMFAG00000031384,NSD2,ortholog_one2one,1.0
ENSMUSG00000061981,Flot2,ENSMFAG00000039682,FLOT2,ortholog_one2one,1.0
ENSMUSG00000100512,Ovol3,ENSMFAG00000038638,OVOL3,ortholog_one2one,1.0
ENSMUSG00000037020,Wdr62,ENSMFAG00000045599,WDR62,ortholog_one2one,1.0
ENSMUSG00000026989,Dapl1,ENSMFAG00000029280,DAPL1,ortholog_one2one,1.0
ENSMUSG00000035168,Tanc1,ENSMFAG00000042358,TANC1,ortholog_one2one,1.0
ENSMUSG00000065401,Mir144,ENSMFAG00000007126,MIR144,ortholog_one2one,1.0
ENSMUSG00000020832,Eral1,ENSMFAG00000000501,ERAL1,ortholog_one2one,1.0
ENSMUSG00000037750,Fam222b,ENSMFAG00000002313,FAM222B,ortholog_one2one,1.0
ENSMUSG00000017386,Traf4,ENSMFAG00000036809,TRAF4,ortholog_one2one,1.0
ENSMUSG00000026988,Wdsub1,ENSMFAG00000023412,WDSUB1,ortholog_one2one,1.0
ENSMUSG00000042831,Alkbh6,ENSMFAG00000042361,ALKBH6,ortholog_one2one,1.0
ENSMUSG00000017405,Nek8,ENSMFAG00000046314,NEK8,ortholog_one2one,1.0
ENSMUSG00000026987,Baz2b,ENSMFAG00000037367,BAZ2B,ortholog_one2one,1.0
ENSMUSG00000019737,Syne4,ENSMFAG00000040369,SYNE4,ortholog_one2one,1.0
ENSMUSG00000019437,Tlcd1,ENSMFAG00000037103,TLCD1,ortholog_one2one,1.0
ENSMUSG00000029111,Nelfa,ENSMFAG00000035742,NELFA,ortholog_one2one,1.0
ENSMUSG00000074211,Sdhaf1,ENSMFAG00000015193,SDHAF1,ortholog_one2one,1.0
ENSMUSG00000070858,Nicol1,ENSMFAG00000001046,NICOL1,ortholog_one2one,1.0
ENSMUSG00000002059,Rab34,ENSMFAG00000045768,RAB34,ortholog_one2one,1.0
ENSMUSG00000026977,Marchf7,ENSMFAG00000032793,MARCHF7,ortholog_one2one,1.0
ENSMUSG00000064109,Hcst,ENSMFAG00000037963,HCST,ortholog_one2one,1.0
ENSMUSG00000036931,Nfkbid,ENSMFAG00000036666,NFKBID,ortholog_one2one,1.0
ENSMUSG00000060703,Cd302,ENSMFAG00000038264,CD302,ortholog_one2one,1.0
ENSMUSG00000033544,Angptl1,ENSMFAG00000031474,ANGPTL1,ortholog_one2one,1.0
ENSMUSG00000006651,Aplp1,ENSMFAG00000038687,APLP1,ortholog_one2one,1.0
ENSMUSG00000026980,Ly75,ENSMFAG00000033999,LY75,ortholog_one2one,1.0
ENSMUSG00000002052,Supt6,ENSMFAG00000040784,SUPT6H,ortholog_one2one,1.0
ENSMUSG00000041498,Kif14,ENSMFAG00000045576,KIF14,ortholog_one2one,1.0
ENSMUSG00000036915,Kirrel2,ENSMFAG00000032870,KIRREL2,ortholog_one2one,1.0
ENSMUSG00000005907,Pex1,ENSMFAG00000045505,PEX1,ortholog_one2one,1.0
ENSMUSG00000054580,Pla2r1,ENSMFAG00000041834,PLA2R1,ortholog_one2one,1.0
ENSMUSG00000006014,Prg4,ENSMFAG00000045020,PRG4,ortholog_one2one,1.0
ENSMUSG00000010277,Bltp2,ENSMFAG00000001375,BLTP2,ortholog_one2one,1.0
ENSMUSG00000006649,Nphs1,ENSMFAG00000042644,NPHS1,ortholog_one2one,1.0
ENSMUSG00000007415,Gatad1,ENSMFAG00000062009,GATAD1,ortholog_one2one,1.0
ENSMUSG00000026971,Itgb6,ENSMFAG00000002303,ITGB6,ortholog_one2one,1.0
ENSMUSG00000004110,Cacna1e,ENSMFAG00000039476,CACNA1E,ortholog_one2one,1.0
ENSMUSG00000037593,Rskr,ENSMFAG00000034550,RSKR,ortholog_one2one,1.0
ENSMUSG00000040351,Ankib1,ENSMFAG00000040224,ANKIB1,ortholog_one2one,1.0
ENSMUSG00000036892,Prodh2,ENSMFAG00000045422,PRODH2,ortholog_one2one,1.0
ENSMUSG00000002055,Spag5,ENSMFAG00000040650,SPAG5,ortholog_one2one,1.0
ENSMUSG00000026970,Rbms1,ENSMFAG00000000274,RBMS1,ortholog_one2one,1.0
ENSMUSG00000017390,Aldoc,ENSMFAG00000031336,ALDOC,ortholog_one2one,1.0
ENSMUSG00000026466,Tor1aip1,ENSMFAG00000031398,TOR1AIP1,ortholog_one2one,1.0
ENSMUSG00000000600,Krit1,ENSMFAG00000033257,KRIT1,ortholog_one2one,1.0
ENSMUSG00000041958,Pigs,ENSMFAG00000043947,PIGS,ortholog_one2one,1.0
ENSMUSG00000002058,Unc119,ENSMFAG00000041737,UNC119,ortholog_one2one,1.0
ENSMUSG00000050565,Tor1aip2,ENSMFAG00000042897,TOR1AIP2,ortholog_one2one,1.0
ENSMUSG00000002057,Foxn1,ENSMFAG00000041725,FOXN1,ortholog_one2one,1.0
ENSMUSG00000064289,Tank,ENSMFAG00000037351,TANK,ortholog_one2one,1.0
ENSMUSG00000037408,Cnnm4,ENSMFAG00000032592,CNNM4,ortholog_one2one,1.0
ENSMUSG00000002064,Sdf2,ENSMFAG00000037309,SDF2,ortholog_one2one,1.0
ENSMUSG00000025169,Ogfod3,ENSMFAG00000040871,OGFOD3,ortholog_one2one,1.0
ENSMUSG00000026914,Psmd14,ENSMFAG00000002257,PSMD14,ortholog_one2one,1.0
ENSMUSG00000039294,Cybc1,ENSMFAG00000037540,CYBC1,ortholog_one2one,1.0
ENSMUSG00000079610,Ankrd39,ENSMFAG00000001711,ANKRD39,ortholog_one2one,1.0
ENSMUSG00000029718,Pcolce,ENSMFAG00000038601,PCOLCE,ortholog_one2one,1.0
ENSMUSG00000026121,Sema4c,ENSMFAG00000045666,SEMA4C,ortholog_one2one,1.0
ENSMUSG00000026904,Slc4a10,ENSMFAG00000034426,SLC4A10,ortholog_one2one,1.0
ENSMUSG00000000056,Narf,ENSMFAG00000003174,NARF,ortholog_one2one,1.0
ENSMUSG00000089984,Fbxo24,ENSMFAG00000034514,FBXO24,ortholog_one2one,1.0
ENSMUSG00000093445,Lrch4,ENSMFAG00000034297,LRCH4,ortholog_one2one,1.0
ENSMUSG00000046337,Fam178b,ENSMFAG00000001533,FAM178B,ortholog_one2one,1.0
ENSMUSG00000039275,Foxk2,ENSMFAG00000044739,FOXK2,ortholog_one2one,1.0
ENSMUSG00000025173,Wdr45b,ENSMFAG00000032561,WDR45B,ortholog_one2one,1.0
ENSMUSG00000037351,Actr1b,ENSMFAG00000028601,ACTR1B,ortholog_one2one,1.0
ENSMUSG00000039238,Zfp750,ENSMFAG00000003154,ZNF750,ortholog_one2one,1.0
ENSMUSG00000051650,B3gnt2,ENSMFAG00000029481,B3GNT2,ortholog_one2one,1.0
ENSMUSG00000029722,Agfg2,ENSMFAG00000035777,AGFG2,ortholog_one2one,1.0
ENSMUSG00000026117,Zap70,ENSMFAG00000038123,ZAP70,ortholog_one2one,1.0
ENSMUSG00000051355,Commd1,ENSMFAG00000043104,COMMD1,ortholog_one2one,1.0
ENSMUSG00000007739,Cct4,ENSMFAG00000031348,CCT4,ortholog_one2one,1.0
ENSMUSG00000045348,Nyap1,ENSMFAG00000039580,NYAP1,ortholog_one2one,1.0
ENSMUSG00000035000,Dpp4,ENSMFAG00000041945,DPP4,ortholog_one2one,1.0
ENSMUSG00000003934,Efnb3,ENSMFAG00000052831,EFNB3,ortholog_one2one,1.0
ENSMUSG00000020857,Nme2,ENSMFAG00000007607,NME2,ortholog_one2one,1.0
ENSMUSG00000029725,Ppp1r35,ENSMFAG00000040018,PPP1R35,ortholog_one2one,1.0
ENSMUSG00000042046,Dstyk,ENSMFAG00000040203,DSTYK,ortholog_one2one,1.0
ENSMUSG00000006313,Upk1a,ENSMFAG00000037616,UPK1A,ortholog_one2one,1.0
ENSMUSG00000029726,Mepce,ENSMFAG00000003007,MEPCE,ortholog_one2one,1.0
ENSMUSG00000037601,Nme1,ENSMFAG00000058207,NME1,ortholog_one2one,1.0
ENSMUSG00000036751,Cox6b1,ENSMFAG00000039862,COX6B1,ortholog_one2one,1.0
